8,533895,3
8,526318,2
8,968054,3
8,1774244,3
8,543528,3
8,2001195,2
8,1840435,3
8,2282528,4
8,802293,2
8,466170,1
8,1863442,3
8,1784150,3
8,1871937,3
8,1406998,5
8,1998353,3
8,1509395,1
8,491074,4
8,1269667,3
8,1583838,3
8,70137,3
8,17088,5
8,1620769,5
8,99239,5
8,413753,2
8,1335524,4
8,2626200,3
8,1938727,4
8,1930838,3
8,1270901,4
8,2280656,2
8,505087,5
8,2282071,3
8,447303,3
8,1386925,2
8,1537135,2
8,2009161,4
8,1629522,3
8,1050369,2
8,153040,5
8,1335132,5
8,616919,3
8,1968727,3
8,820005,3
8,1298304,4
8,803911,4
8,2553213,3
8,1966637,5
8,1869307,3
8,388861,3
8,1260775,1
8,927883,1
8,744669,3
8,2290619,3
8,170354,3
8,567822,4
8,2072326,2
8,2425195,4
8,925448,3
8,509434,4
8,2599687,5
8,2338255,3
8,883952,4
8,501042,3
8,2093323,1
8,2314962,2
8,1864805,2
8,2342848,5
8,171651,3
8,732363,3
8,1756261,2
8,1168676,4
8,671682,3
8,826228,4
8,101993,4
8,2555795,3
8,1744265,4
8,2073898,5
8,1492367,1
8,790820,3
8,1802239,1
8,511388,4
8,2385428,5
8,1176207,2
8,1136549,4
8,428168,4
8,90281,3
8,2531988,1
8,2587160,3
8,1715381,3
8,1796217,3
8,1112889,2
8,2381611,4
8,1288984,5
8,444147,3
8,960135,3
8,1785248,4
8,2369436,4
8,1568641,3
8,118730,3
8,2320859,4
8,998916,4
8,2399912,3
8,706264,4
8,2155998,1
8,293971,4
8,1975483,2
8,913751,5
8,552913,4
8,2133,2
8,938693,1
8,469943,1
8,847018,4
8,2109261,4
8,841137,4
8,1747893,3
8,861897,2
8,83071,2
8,1437668,4
8,243182,4
8,35036,3
8,2532280,5
8,416587,3
8,350685,5
8,1494162,3
8,772923,1
8,1729577,1
8,1849711,3
8,1320559,1
8,1665415,4
8,454612,3
8,613315,1
8,278364,5
8,1341919,5
8,1761229,4
8,2123688,5
8,797225,5
8,1381947,2
8,628085,3
8,1984381,1
8,2096557,1
8,2516421,1
8,1518496,4
8,2030796,5
8,1900669,5
8,1878230,1
8,1800072,3
8,826049,1
8,755320,4
8,1779844,3
8,2198170,3
8,1706000,3
8,1962092,3
8,375090,4
8,2260612,5
8,1427839,3
8,633938,5
8,708824,5
8,2282979,2
8,2467430,3
8,1531853,5
8,1502676,4
8,1740208,2
8,1107742,3
8,1179440,3
8,903791,5
8,2446424,5
8,2451827,2
8,2548293,4
8,2031917,3
8,2417688,2
8,1978837,4
8,2038947,3
8,428059,4
8,1621834,1
8,8121,1
8,2532783,4
8,1095395,4
8,983737,1
8,909091,1
8,185715,5
8,1506080,3
8,1265488,1
8,1132514,3
8,116726,3
8,887741,4
8,528808,1
8,956378,3
8,1078326,1
8,2535847,4
8,874669,2
8,2481935,2
8,846608,3
8,725476,1
8,2061329,4
8,1156989,2
8,2310732,2
8,505624,3
8,2347628,2
8,2263203,1
8,2072280,3
8,1510952,5
8,1519041,2
8,2308224,5
8,808166,3
8,1962951,1
8,2324147,4
8,1135584,5
8,882420,4
8,1832641,1
8,907221,1
8,2286536,3
8,940852,5
8,451937,2
8,1188812,3
8,1954597,3
8,1595102,2
8,1817673,3
8,1132168,4
8,2068728,5
8,1581822,1
8,146879,4
8,2625559,4
8,2568222,3
8,1195721,5
8,2177088,2
8,913483,3
8,1696213,3
8,360737,4
8,2535875,3
8,87328,4
8,683881,2
8,2566316,4
8,1699347,5
8,430637,1
8,2162936,3
8,364863,4
8,13511,5
8,2381457,5
8,1465869,2
8,195823,4
8,1286332,1
8,1237173,5
8,2199602,3
8,1071752,5
8,1907863,2
8,310383,2
8,1037849,2
8,1516496,3
8,760061,1
8,644453,2
8,738350,2
8,2150617,4
8,2612741,5
8,1491624,2
8,1898310,2
8,616242,1
8,2429036,2
8,2065319,3
8,2061024,1
8,836810,1
8,1012060,3
8,1814901,5
8,1796943,4
8,1352970,4
8,188725,5
8,541408,3
8,2181724,1
8,1959266,4
8,1498730,3
8,92910,2
8,1841371,3
8,2091153,4
8,1079726,4
8,1435307,5
8,1382013,1
8,2634320,3
8,734603,3
8,60746,4
8,1023010,3
8,439914,5
8,388469,4
8,2087420,5
8,591981,2
8,2122322,5
8,1951741,2
8,271999,3
8,2342053,5
8,1257292,3
8,1758574,5
8,2357532,4
8,2583965,4
8,1336621,2
8,901555,5
8,235714,1
8,1547018,5
8,227507,4
8,2355382,1
8,1811333,5
8,235562,4
8,1179680,4
8,739860,1
8,1580547,4
8,299476,3
8,2361377,1
8,1891920,1
8,918708,2
8,562049,3
8,1390954,2
8,1826944,3
8,2299624,5
8,1688256,5
8,200677,4
8,2337351,2
8,2576911,4
8,732422,3
8,982790,3
8,1201509,2
8,401748,5
8,889014,2
8,138490,4
8,1418115,1
8,2217698,5
8,2595527,5
8,2647026,5
8,62361,4
8,2632574,3
8,951049,2
8,1756027,2
8,381608,4
8,2115651,2
8,374348,5
8,2155818,1
8,2465670,3
8,590461,1
8,2141290,1
8,200261,2
8,1028116,2
8,1274813,2
8,1538659,3
8,2602667,4
8,1372927,2
8,433583,3
8,694967,2
8,1520304,2
8,720196,5
8,278882,4
8,681587,2
8,889036,1
8,428254,1
8,193953,5
8,1634788,3
8,2589419,2
8,2366444,5
8,1515930,4
8,334658,3
8,461610,4
8,2405303,1
8,2470884,5
8,686241,2
8,2086964,5
8,151821,2
8,2580917,1
8,1756003,2
8,447180,2
8,1240406,3
8,2414953,3
8,733971,3
8,2616269,4
8,755504,5
8,2177314,4
8,1958092,2
8,2105395,3
8,543409,1
8,1479892,2
8,2023451,1
8,864549,1
8,1740046,3
8,1371819,5
8,894890,2
8,225621,5
8,1664222,4
8,18786,5
8,1112795,4
8,174760,5
8,2147714,3
8,126299,5
8,1281993,5
8,559171,2
8,319037,5
8,129151,3
8,1561194,4
8,2162729,4
8,1501694,5
8,995357,3
8,2450074,1
8,2571158,1
8,2157999,5
8,2142536,3
8,1190294,4
8,569972,3
8,2202365,4
8,2518947,1
8,673048,3
8,824277,2
8,893087,4
8,1446944,1
8,2001465,2
8,2236008,5
8,2070267,2
8,1893654,5
8,2195865,1
8,1497394,3
8,275931,5
8,1192767,3
8,766368,5
8,2153125,3
8,1825866,2
8,2506505,4
8,1388257,3
8,311989,1
8,1927110,2
8,606152,5
8,1709963,4
8,1116930,4
8,2379662,2
8,142173,4
8,1140532,1
8,1231460,5
8,487140,2
8,89008,4
8,1801498,2
8,2156973,4
8,867021,4
8,792917,4
8,2494415,2
8,668605,3
8,1720130,4
8,2311233,3
8,2029003,2
8,1041749,5
8,553969,3
8,841829,4
8,300225,5
8,1971616,2
8,2554553,3
8,1229119,2
8,436424,4
8,1958337,1
8,534993,5
8,865076,2
8,388839,4
8,1542492,2
8,2278178,3
8,1864379,1
8,1990380,1
8,586306,4
8,1885787,5
8,2604150,1
8,2160292,4
8,465905,5
8,1273513,2
8,48289,3
8,1642678,2
8,1229053,2
8,1575139,2
8,1433580,2
8,2560256,2
8,1588471,5
8,390951,3
8,406841,3
8,2369705,4
8,499257,1
8,334593,3
8,1854220,2
8,1445186,1
8,826948,5
8,327783,4
8,1918525,5
8,456549,5
8,1417494,2
8,573256,3
8,1585897,4
8,63452,1
8,678997,1
8,2271973,3
8,2206333,1
8,900410,5
8,1057400,1
8,862596,1
8,1070409,5
8,1208935,5
8,1889932,3
8,2116286,1
8,1503138,3
8,1294178,3
8,1078528,4
8,216893,5
8,1518853,5
8,338434,3
8,762612,3
8,1435141,3
8,1742859,4
8,2000436,5
8,654304,4
8,2538123,5
8,721829,4
8,1256694,2
8,2327122,3
8,2093937,5
8,800301,1
8,2090517,3
8,1824028,2
8,1459727,4
8,1576482,3
8,359559,1
8,267613,4
8,637929,5
8,183071,4
8,401455,3
8,165532,3
8,359104,5
8,2099301,2
8,619338,4
8,429034,3
8,2197278,4
8,815635,2
8,377367,5
8,1529769,4
8,1651432,4
8,1748240,5
8,163127,4
8,1268583,3
8,706182,2
8,1656415,3
8,706143,4
8,1799311,4
8,53951,5
8,560647,1
8,2250273,3
8,2120522,4
8,37419,5
8,225972,5
8,238130,4
8,324865,4
8,491115,4
8,1054463,2
8,980506,1
8,736567,5
8,1844795,5
8,675737,5
8,1404058,4
8,1451927,2
8,2161729,2
8,1815052,1
8,2349303,1
8,1084368,5
8,1015237,3
8,2227118,4
8,64612,4
8,30885,5
8,139331,1
8,1459348,4
8,333269,3
8,1182842,5
8,1208914,5
8,458451,5
8,482440,5
8,2128989,3
8,1453533,1
8,1618721,2
8,922551,5
8,2032520,4
8,1764971,2
8,1932640,3
8,313226,4
8,1756402,3
8,1688360,3
8,2648056,4
8,1760216,2
8,1177474,4
8,2073799,2
8,788498,4
8,2585079,5
8,1344086,3
8,1411751,5
8,1755881,3
8,2634145,3
8,183289,5
8,46827,3
8,561377,5
8,653682,5
8,1200666,1
8,1424232,1
8,494486,2
8,436378,3
8,1110098,5
8,644339,4
8,2483467,3
8,1661736,1
8,2569648,2
8,1004301,3
8,1116522,3
8,2356911,5
8,951907,4
8,1598457,2
8,807237,3
8,2133516,4
8,2403891,4
8,2496147,4
8,1082921,5
8,875830,5
8,2115128,4
8,666611,3
8,1752817,5
8,2374030,5
8,313016,3
8,841413,4
8,1491118,2
8,2388610,3
8,2637588,4
8,849113,1
8,2157469,4
8,1811259,3
8,1317671,3
8,1041130,3
8,1648353,3
8,1652623,2
8,1061104,4
8,176524,3
8,369157,3
8,1833221,4
8,732361,2
8,83874,4
8,1194356,3
8,1038649,1
8,174047,5
8,539019,1
8,1374197,5
8,2510301,5
8,1986238,5
8,1362046,3
8,1581165,5
8,47401,3
8,463767,3
8,2072399,5
8,335946,3
8,2299661,2
8,1231504,4
8,1482921,3
8,1910856,3
8,2502351,5
8,2022945,2
8,2272500,2
8,660472,3
8,759902,4
8,2643067,5
8,2290198,1
8,1216843,1
8,408373,5
8,2074473,2
8,1823852,1
8,1562383,2
8,2541791,3
8,1335559,5
8,1409019,3
8,17707,1
8,2126211,2
8,2275190,5
8,1091902,1
8,1407227,2
8,546407,3
8,2611979,2
8,138106,3
8,1385987,4
8,1473381,5
8,2204299,5
8,850586,3
8,304543,5
8,239297,3
8,314618,4
8,1086213,5
8,2239716,4
8,1397553,4
8,73256,2
8,2626197,2
8,504620,1
8,1859098,5
8,14225,3
8,787903,2
8,423952,2
8,1132300,5
8,1899324,3
8,2568624,3
8,698135,4
8,427120,5
8,1793172,1
8,1121386,3
8,516355,2
8,1567584,4
8,574877,3
8,65003,5
8,577107,5
8,1018113,3
8,661503,3
8,408628,2
8,1658929,3
8,556100,5
8,706164,2
8,511572,2
8,839115,4
8,379952,1
8,117834,3
8,258764,4
8,2144740,3
8,1330262,5
8,1999625,3
8,2367879,3
8,849009,1
8,328950,4
8,1194001,4
8,2162531,3
8,2146684,4
8,314694,4
8,36646,4
8,1744450,3
8,2411478,2
8,2380639,2
8,1287936,5
8,1911405,5
8,827526,3
8,1457728,4
8,976739,5
8,709160,3
8,928188,5
8,626399,3
8,1278961,2
8,536212,2
8,1144639,3
8,186977,1
8,1056313,4
8,304581,3
8,1840146,4
8,2640780,4
8,1665520,5
8,418420,3
8,1307024,4
8,695562,1
8,933559,3
8,2360906,2
8,387280,4
8,2451464,4
8,62995,3
8,1852581,3
8,2225178,5
8,629566,3
8,2593394,2
8,2646892,1
8,79918,4
8,1345912,1
8,69538,3
8,1880556,2
8,1444276,5
8,1203807,2
8,2306038,2
8,675957,3
8,663775,4
8,726601,2
8,1001778,4
8,81437,5
8,1360224,3
8,1399738,5
8,2436036,3
8,1168896,4
8,2042023,3
8,415558,4
8,2158082,4
8,1912109,4
8,1039536,1
8,560509,5
8,420655,2
8,2082272,4
8,916004,5
8,2260540,2
8,226177,1
8,467773,5
8,1430314,3
8,513953,4
8,614790,5
8,2411998,4
8,739982,3
8,2127395,3
8,195247,4
8,1128539,4
8,2046283,3
8,980146,5
8,1979874,4
8,1770918,5
8,1568024,3
8,336457,3
8,2468467,4
8,1489463,1
8,1047711,5
8,413013,5
8,1080188,5
8,5980,3
8,1672547,2
8,1256556,5
8,1577997,1
8,244343,5
8,2019388,4
8,2142889,2
8,2634761,3
8,609388,5
8,2336505,4
8,97157,3
8,2578562,1
8,147205,4
8,1469526,2
8,890658,4
8,2447195,2
8,2356278,3
8,2345723,1
8,538267,3
8,1323313,2
8,1632934,2
8,346563,5
8,1040288,5
8,1384453,4
8,1897819,3
8,2621117,4
8,225126,5
8,1307670,1
8,669513,4
8,608501,3
8,671745,5
8,2598300,4
8,2011242,5
8,1345147,5
8,499162,1
8,999894,4
8,276869,3
8,2376783,5
8,1772930,4
8,956405,4
8,1848715,1
8,939574,3
8,2020784,5
8,330836,4
8,1980456,5
8,1359442,3
8,135736,5
8,2418918,1
8,2130611,4
8,1739601,2
8,2258470,4
8,1769766,3
8,2127615,5
8,317407,3
8,1841247,5
8,1816448,4
8,2050755,5
8,255085,4
8,992132,4
8,2427882,5
8,1560395,4
8,2215009,2
8,1017112,5
8,461426,3
8,140580,2
8,418370,4
8,1607785,3
8,896333,2
8,218626,4
8,2646277,4
8,930669,5
8,1836939,3
8,978613,2
8,1497830,3
8,1483807,3
8,2201591,5
8,2575390,3
8,1060623,2
8,1352107,3
8,2238110,4
8,630905,5
8,121182,2
8,2278026,2
8,1484314,3
8,357826,4
8,2641081,5
8,992239,1
8,1268533,2
8,2432607,1
8,2031074,4
8,2570635,5
8,473748,3
8,1280761,1
8,1379553,5
8,1670835,4
8,2382820,4
8,485965,1
8,1655384,3
8,1315963,3
8,1312412,5
8,815018,3
8,245114,5
8,1516696,2
8,990697,2
8,2441630,3
8,490755,4
8,182659,4
8,1367085,4
8,1439882,1
8,745261,3
8,98812,3
8,2460864,4
8,176342,3
8,1055318,4
8,115183,2
8,597883,4
8,1509130,3
8,1425660,4
8,2361923,3
8,2151421,1
8,244805,3
8,1835678,3
8,2618568,1
8,982535,1
8,1169378,4
8,2088282,3
8,1511758,4
8,281097,2
8,1213065,3
8,1175842,2
8,1910293,3
8,2615493,3
8,1353655,4
8,1708554,1
8,1237736,1
8,1864509,3
8,795592,4
8,529468,5
8,2170529,4
8,1084663,3
8,1299865,5
8,1425285,1
8,1342347,3
8,1158569,2
8,612663,4
8,2101713,5
8,1305623,5
8,1270431,5
8,60538,4
8,1447593,1
8,1725833,3
8,2254554,3
8,1648379,5
8,170890,5
8,2517361,2
8,286334,5
8,387418,1
8,1388190,3
8,1099309,1
8,2225451,2
8,1623423,5
8,342552,1
8,1468147,4
8,203350,2
8,2389553,4
8,129494,4
8,896635,4
8,2425951,1
8,1335208,5
8,1287947,5
8,344171,1
8,2459765,4
8,280112,1
8,2402139,4
8,2594516,4
8,1886461,4
8,1272423,5
8,893014,5
8,2414759,1
8,2253578,5
8,1006623,5
8,1273630,3
8,489533,5
8,1082101,4
8,962837,4
8,933096,5
8,2173327,1
8,660061,2
8,727154,2
8,2500733,4
8,2556600,4
8,1991088,4
8,2135026,3
8,1632041,5
8,1991212,5
8,2453908,5
8,651527,5
8,1044043,3
8,2430871,2
8,696131,4
8,824654,3
8,1854261,4
8,937201,1
8,2357777,5
8,337802,5
8,394698,4
8,2226847,4
8,1957388,3
8,1508279,2
8,181076,2
8,1707652,4
8,1553764,4
8,878789,1
8,1845125,5
8,486088,4
8,1467063,2
8,1982159,2
8,549516,4
8,1761770,3
8,2014748,3
8,112065,5
8,1880956,2
8,766020,4
8,1553406,3
8,1737638,2
8,1827872,1
8,804960,5
8,811933,3
8,605031,3
8,994978,3
8,418746,1
8,2393366,3
8,2346733,1
8,2266515,5
8,232211,4
8,2027826,5
8,2361544,4
8,485501,3
8,657550,5
8,753066,5
8,2392643,5
8,568080,1
8,1323439,5
8,2548453,5
8,1817841,1
8,1861617,1
8,1567149,4
8,679125,3
8,1735630,2
8,2061156,4
8,1877999,3
8,1644510,2
8,1495594,5
8,303792,2
8,3285,1
8,599407,3
8,856273,4
8,702163,2
8,831475,3
8,298303,4
8,2055388,2
8,586659,1
8,1634308,4
8,1257970,1
8,36101,3
8,383938,4
8,1559922,5
8,2306002,5
8,432529,5
8,1501901,5
8,1664081,3
8,790603,1
8,269850,1
8,573097,1
8,39450,2
8,892201,3
8,2012934,3
8,2144253,4
8,2325432,4
8,490372,2
8,2000906,3
8,493287,2
8,1033930,3
8,300716,2
8,1726918,4
8,292772,3
8,2355654,4
8,2259064,4
8,702686,4
8,2622997,2
8,165856,5
8,2241291,2
8,2316591,3
8,1487501,2
8,1264314,3
8,2060108,2
8,543714,3
8,2489582,3
8,514628,5
8,102333,3
8,2585665,3
8,175419,1
8,515952,2
8,1532485,3
8,512278,4
8,1079824,3
8,1972743,3
8,1201294,4
8,594971,5
8,1076210,3
8,1489873,3
8,1995265,3
8,1906531,4
8,609203,5
8,2398862,2
8,1822947,3
8,654680,2
8,1858687,4
8,482323,3
8,1727212,4
8,1575400,4
8,1267639,4
8,1719966,5
8,1739105,1
8,2139678,5
8,1384386,4
8,2190356,3
8,1177430,4
8,1464103,5
8,2023241,2
8,2032127,4
8,1065402,2
8,1171904,2
8,1639706,3
8,237263,1
8,553119,4
8,1608147,3
8,1279603,1
8,384453,4
8,1440026,3
8,1574599,1
8,657212,5
8,2090242,4
8,2413376,3
8,2533753,1
8,1076372,1
8,1999508,3
8,1115399,2
8,1794615,4
8,1689097,4
8,1501991,2
8,928230,3
8,1222284,2
8,2295122,4
8,1499220,5
8,1433649,5
8,21607,5
8,441723,2
8,190734,2
8,320177,4
8,20461,2
8,1772658,5
8,1001489,4
8,1336672,4
8,717033,3
8,777994,3
8,1552802,2
8,2079404,1
8,90940,4
8,2290080,1
8,2006043,4
8,1382743,3
8,823628,4
8,444860,3
9,1520914,3
9,1441263,3
9,1448475,2
9,2445481,1
9,1015048,3
9,827240,3
9,1413829,2
9,1926846,2
10,308618,4
10,1009622,2
10,2196595,5
10,2476624,3
10,1775841,5
10,2291127,1
10,1063361,3
10,1850615,1
10,258010,2
10,1832676,4
10,2014371,2
10,2606685,3
10,1154507,1
10,1802136,4
10,2256485,1
10,1181649,3
10,2646583,4
10,1886936,3
10,538005,1
10,2118461,3
10,1717595,3
10,58415,3
10,2460347,1
10,2132239,1
11,1683079,2
11,174683,3
11,1559022,3
11,1811603,3
11,2419782,2
11,1369078,3
11,1255155,2
11,2503369,2
11,2605571,2
11,343818,3
11,1335658,4
11,317325,1
11,1130374,3
11,2254502,3
11,135215,5
11,1365384,3
11,1340811,4
12,1977959,2
12,1984086,5
12,2043617,2
12,125296,4
12,1673185,3
12,1220170,5
12,1767208,3
12,929308,4
12,1199523,4
12,2429018,4
12,1781790,5
12,491293,3
12,1964514,5
12,388863,4
12,1192459,3
12,684876,3
12,2579306,3
12,1313714,2
12,1256419,3
12,221926,4
12,1243711,2
12,2127497,3
12,1655837,5
12,1597685,5
12,694642,4
12,584615,4
12,2532402,2
12,2342550,3
12,136601,3
12,679429,5
12,1444057,4
12,66120,4
12,1927026,4
12,1556831,3
12,2607155,1
12,2309712,3
12,735623,5
12,1316788,3
12,2102846,3
12,904842,4
12,662925,4
12,2207042,5
12,1944012,4
12,1123618,2
12,2185222,4
12,644104,5
12,1854414,3
12,2187377,3
12,2158747,2
12,752642,3
12,1107588,4
12,2255880,4
12,873809,5
12,303002,3
12,849959,4
12,2041854,5
12,1204865,3
12,1005941,4
12,2135824,2
12,2269100,4
12,1750930,4
12,900899,3
13,1312746,3
13,2183726,3
13,1031567,5
13,1744054,5
13,2127049,5
13,2189806,5
13,867021,5
13,1892784,5
13,786492,4
13,122721,4
13,112018,5
13,505361,4
14,1133807,3
14,769889,4
14,314116,3
14,2577960,4
14,1833178,3
14,2325595,1
14,2056022,2
14,1116065,3
15,1787269,5
